== pt
scenarios.templates.birthday_gift.name	Presente de aniversário
scenarios.templates.birthday_gift.desc	Surpreenda um cliente no seu dia especial
scenarios.templates.fifth_visit.name	Recompensa de fidelização
scenarios.templates.fifth_visit.desc	Uma aula gratuita pela fidelidade
scenarios.templates.referral_thanks.name	Obrigado pelo amigo
scenarios.templates.referral_thanks.desc	Recompense quem trouxe um novo cliente
scenarios.ifClient	Se o cliente
scenarios.then	→
scenarios.toasts.created	Cenário criado
scenarios.toasts.updated	Cenário atualizado
scenarios.toasts.deleted	Cenário eliminado
scenarios.toasts.failed	Não foi possível guardar o cenário
scenarios.delete	Eliminar
segmentsBoard.title	Segmentos e recomendações
segmentsBoard.subtitle	Grupos de clientes ativos, cada um com uma ação clara
segmentsBoard.empty	Não há nada aqui, e isso é bom
segmentsBoard.clients	clientes
segmentsBoard.daysAgo	há {{count}} dias
segmentsBoard.neverVisited	sem visitas
segmentsBoard.more	e mais {{count}}
segmentsBoard.segments.at_risk.name	Prestes a abandonar
segmentsBoard.segments.at_risk.desc	Ativos, inativos há 21+ dias
segmentsBoard.segments.at_risk.action	Dar bónus
segmentsBoard.segments.vip_idle.name	VIP sem atividade
segmentsBoard.segments.vip_idle.desc	Clientes VIP, inativos há 14+ dias
segmentsBoard.segments.vip_idle.action	Iniciar campanha
segmentsBoard.segments.expiring_subscription.name	Subscrição a expirar
segmentsBoard.segments.expiring_subscription.desc	≤2 aulas ou ≤7 dias restantes
segmentsBoard.segments.expiring_subscription.action	Iniciar campanha
segmentsBoard.segments.lost_newcomers.name	Nunca regressaram
segmentsBoard.segments.lost_newcomers.desc	Vieram uma vez, ausentes há 14+ dias
segmentsBoard.segments.lost_newcomers.action	Iniciar campanha
segmentsBoard.segments.upsell_candidates.name	Prontos para um pacote
segmentsBoard.segments.upsell_candidates.desc	8+ visitas este mês, sem pacote
segmentsBoard.segments.upsell_candidates.action	Iniciar campanha
segmentsBoard.campaignSub	Segmento «{{name}}» · {{count}} clientes
segmentsBoard.pointsLabel	Quantos pontos atribuir
segmentsBoard.messageLabel	Texto da mensagem
segmentsBoard.messagePlaceholder	ex. Sentimos a sua falta! Volte — estamos à sua espera.
segmentsBoard.emailNote	O email é enviado apenas a clientes com endereço de email
segmentsBoard.confirm	Enviar
segmentsBoard.toasts.pointsDone	Pontos atribuídos · {{processed}} processados, {{emails}} notificados
segmentsBoard.toasts.emailDone	Campanha enviada · {{emails}} emails de {{processed}}
retention.title	Renovações de subscrições
retention.subtitle	Quão bem os clientes regressam para um novo pacote
retention.renewalRate	Renovar
retention.avgPackages	Pacotes por cliente
retention.sold	Vendidos
retention.renewed	Renovados
retention.empty	Ainda não há vendas de subscrições
retention.emptySub	As análises aparecerão após as primeiras vendas de pacotes
