== it
segmentsBoard.segments.upsell_candidates.desc	8+ visite questo mese, nessun pacchetto
segmentsBoard.segments.upsell_candidates.action	Avvia campagna
segmentsBoard.campaignSub	Segmento «{{name}}» · {{count}} clienti
segmentsBoard.pointsLabel	Quanti punti assegnare
segmentsBoard.messageLabel	Testo del messaggio
segmentsBoard.messagePlaceholder	es. Ci manchi! Torna — ti aspettiamo.
segmentsBoard.emailNote	L'e-mail viene inviata solo ai clienti con un indirizzo e-mail
segmentsBoard.confirm	Invia
segmentsBoard.toasts.pointsDone	Punti assegnati · {{processed}} elaborati, {{emails}} avvisati
segmentsBoard.toasts.emailDone	Campagna inviata · {{emails}} e-mail su {{processed}}
retention.title	Rinnovi degli abbonamenti
retention.subtitle	Quanto bene i clienti tornano per un nuovo pacchetto
retention.renewalRate	Rinnovo
retention.avgPackages	Pacchetti per cliente
retention.sold	Venduti
retention.renewed	Rinnovati
retention.empty	Non ci sono ancora vendite di abbonamenti
retention.emptySub	L'analisi apparirà dopo le prime vendite di pacchetti
