== es
scenarios.toasts.failed	No se pudo guardar el escenario
scenarios.delete	Eliminar
segmentsBoard.title	Segmentos y recomendaciones
segmentsBoard.subtitle	Grupos de clientes activos, cada uno con una acción clara
segmentsBoard.empty	No hay nada aquí, y eso es bueno
segmentsBoard.clients	clientes
segmentsBoard.daysAgo	hace {{count}} días
segmentsBoard.neverVisited	sin visitas
segmentsBoard.more	y {{count}} más
segmentsBoard.segments.at_risk.name	A punto de irse
segmentsBoard.segments.at_risk.desc	Activos, inactivos durante 21+ días
segmentsBoard.segments.at_risk.action	Dar bonificación
segmentsBoard.segments.vip_idle.name	VIP sin actividad
segmentsBoard.segments.vip_idle.desc	Clientes VIP, inactivos durante 14+ días
segmentsBoard.segments.vip_idle.action	Lanzar campaña
segmentsBoard.segments.expiring_subscription.name	Suscripción a punto de caducar
segmentsBoard.segments.expiring_subscription.desc	Quedan ≤2 clases o ≤7 días
segmentsBoard.segments.expiring_subscription.action	Lanzar campaña
segmentsBoard.segments.lost_newcomers.name	Nunca volvieron
segmentsBoard.segments.lost_newcomers.desc	Vinieron una vez, ausentes durante 14+ días
segmentsBoard.segments.lost_newcomers.action	Lanzar campaña
segmentsBoard.segments.upsell_candidates.name	Listos para un paquete
segmentsBoard.segments.upsell_candidates.desc	8+ visitas este mes, sin paquete
segmentsBoard.segments.upsell_candidates.action	Lanzar campaña
segmentsBoard.campaignSub	Segmento «{{name}}» · {{count}} clientes
segmentsBoard.pointsLabel	Cuántos puntos conceder
segmentsBoard.messageLabel	Texto del mensaje
segmentsBoard.messagePlaceholder	ej. ¡Te echamos de menos! Vuelve: te estamos esperando.
segmentsBoard.emailNote	El correo se envía solo a clientes con dirección de correo
segmentsBoard.confirm	Enviar
segmentsBoard.toasts.pointsDone	Puntos concedidos · {{processed}} procesados, {{emails}} notificados
segmentsBoard.toasts.emailDone	Campaña enviada · {{emails}} correos de {{processed}}
retention.title	Renovaciones de suscripciones
retention.subtitle	Qué tan bien vuelven los clientes por un nuevo paquete
retention.renewalRate	Renovar
retention.avgPackages	Paquetes por cliente
retention.sold	Vendidos
retention.renewed	Renovados
retention.empty	Aún no hay ventas de suscripciones
retention.emptySub	Los análisis aparecerán tras las primeras ventas de paquetes
