== sq
segmentsBoard.segments.expiring_subscription.action	Nis fushatë
segmentsBoard.segments.lost_newcomers.name	Nuk u kthyen kurrë
segmentsBoard.segments.lost_newcomers.desc	Erdhën një herë, mungojnë prej 14+ ditësh
segmentsBoard.segments.lost_newcomers.action	Nis fushatë
segmentsBoard.segments.upsell_candidates.name	Gati për paketë
segmentsBoard.segments.upsell_candidates.desc	8+ vizita këtë muaj, pa paketë
segmentsBoard.segments.upsell_candidates.action	Nis fushatë
segmentsBoard.campaignSub	Segmenti „{{name}}” · {{count}} klientë
segmentsBoard.pointsLabel	Sa pikë të jepen
segmentsBoard.messageLabel	Teksti i mesazhit
segmentsBoard.messagePlaceholder	p.sh. Na mungon! Kthehu — po të presim.
segmentsBoard.emailNote	Emaili u dërgohet vetëm klientëve që kanë email
segmentsBoard.confirm	Dërgo
segmentsBoard.toasts.pointsDone	Pikët u dhanë · {{processed}} u përpunuan, {{emails}} u njoftuan
segmentsBoard.toasts.emailDone	Fushata u dërgua · {{emails}} emaile nga {{processed}}
retention.title	Rinovimet e abonimeve
retention.subtitle	Sa mirë kthehen klientët për një paketë të re
retention.renewalRate	Rinovo
retention.avgPackages	Paketa për klient
retention.sold	Shitur
retention.renewed	Rinovuar
retention.empty	Nuk ka ende shitje abonimesh
retention.emptySub	Analitika do të shfaqet pas shitjeve të para të paketave
